SMILES,source_file
[H]Oc1c([H])c([H])c([C@@]2([H])C([H])([H])N(C(=O)OC([H])([H])c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])[C@]([H])(C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])C2([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])[C@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc([H])c(C(=O)N([H])[C@@]2([H])C([H])([H])N(C(=O)OC([H])([H])c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])[C@]([H])(C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])C2([H])[H])nc1[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])c2c(n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@]1(C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C([H])([H])OC(=O)N1C([H])([H])[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]N(C(=O)[C@@]1([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]C#CC([H])([H])OC(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c(F)c([H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c1[H],trainingset_covalent_smiles.csv
[H]C#Cc1c([H])c([H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([H])c(C([H])([H])OC(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])c2[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c([H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc([H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc([H])c([H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])ON=C(Br)C2([H])[H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2nc1C([H])([H])OC(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c([H])c([C@@]([H])(OC(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])C([H])([H])[H])c([H])c([H])c2c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c([H])c([C@@]([H])(OC(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])C([H])([H])[H])c([H])c([H])c2c1[H],trainingset_covalent_smiles.csv
[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[C@@]([H])(OC(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])ON=C(Br)C1([H])[H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(nc(C([H])([H])OC(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])n2[H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(nc(C([H])([H])OC(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N([H])C([H])([H])[C@@]3([H])ON=C(Br)C3([H])[H])n2C([H])([H])[H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C(=O)C([H])([H])Cl,trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(c1[H])Oc1c([H])c([H])c(Cl)c([H])c1N2[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(c1[H])Oc1c([H])c([H])c(Cl)c([H])c1N2C(=O)C([H])([H])Cl,trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(c1[H])N(C(=O)C([H])([H])Cl)c1c([H])c(Cl)c([H])c([H])c1OC2([H])[H],trainingset_covalent_smiles.csv
[H]OC(C(F)(F)F)(C([H])([H])N([H])C(=O)c1c([H])nn(-c2c([H])c([H])c(F)c([H])c2[H])c1N([H])[H])C([H])([H])N(C(=O)c1c(Cl)c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c1Cl)C([H])([H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]OC(C(F)(F)F)(C([H])([H])N([H])C(=O)c1c([H])nn(-c2c([H])c([H])c(F)c([H])c2[H])c1N([H])[H])C([H])([H])N(C(=O)[C@]1([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1nc(N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])nc(Oc2c([H])c([H])c([H])c([H])c2N([H])C(=O)C([H])([H])Cl)c1Cl,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)O[C@]1([H])C([H])([H])OS(=O)(=O)N([H])C(=O)OC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)O[C@]1([H])C([H])([H])N([H])c1c(N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl)c(=O)c1=O,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)O[C@]1([H])C([H])([H])OC(=O)C([H])([H])S(=O)(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(O[H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])=C(Br)Br,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(O[H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])/C(Br)=C(/[H])Br,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(O[H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])/C([H])=C(/F)Br,trainingset_covalent_smiles.csv
[H]OC(=O)[C@]1(F)O[C@@]([H])([C@]([H])(O[H])C([H])([H])C([H])([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])F,trainingset_covalent_smiles.csv
[H]OC(=O)[C@]1(F)O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])F,trainingset_covalent_smiles.csv
[H]OC(=O)[C@]1(F)O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[C@@]1([H])F,trainingset_covalent_smiles.csv
[H]OC(=O)[C@]1(F)O[C@@]([H])(C([H])([H])[C@]([H])(O[H])C([H])([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])F,trainingset_covalent_smiles.csv
[H]OC(=O)[C@]1(F)O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])F,trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])c4c([H])c(C([H])([H])C([H])([H])Br)c([H])c([H])c4[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])c4c([H])c(C([H])([H])Br)c([H])c([H])c4[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])c4c([H])c(C([H])([H])C([H])([H])C([H])([H])Br)c([H])c([H])c4[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],trainingset_covalent_smiles.csv
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])c4c([H])c(OC([H])([H])C([H])([H])Br)c([H])c([H])c4[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],trainingset_covalent_smiles.csv
[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c21)c1c([H])c([H])c([H])n1[H],trainingset_covalent_smiles.csv
[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c21)c1c([H])nc([H])n1[H],trainingset_covalent_smiles.csv
[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c21)c1c(C([H])([H])[H])nc([H])n1[H],trainingset_covalent_smiles.csv
[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c21)c1c(C([H])([H])[H])nc(C([H])([H])C([H])([H])[H])n1[H],trainingset_covalent_smiles.csv
[H]/C(=C1/C(=O)N(C([H])([H])[H])c2c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c21)c1c(C([H])([H])[H])nc(C([H])([H])C([H])([H])[H])n1[H].[H]Cl,trainingset_covalent_smiles.csv
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C(=O)C([H])([H])Br,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])([H])Cl)c([H])c([H])c1Cl,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])([H])Br)c([H])c([H])c1Cl,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])([H])Br)c([H])c([H])c1Br,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])([H])I)c([H])c([H])c1Br,trainingset_covalent_smiles.csv
[H]O/N=C(/c1c([H])c([H])c(Br)c([H])c1[H])C([H])([H])Br,trainingset_covalent_smiles.csv
[H]c1c([H])c(/C(=N/OC([H])([H])[H])C([H])([H])Br)c([H])c([H])c1Br,trainingset_covalent_smiles.csv
[H]c1c([H])c([S+]([O-])C([H])([H])Cl)c([H])c([H])c1Br,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])([H])Br)c([H])c([H])c1C#N,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])(Br)Br)c([H])c([H])c1C#N,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(=O)C([H])(Br)Br,trainingset_covalent_smiles.csv
[H]c1c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1C(=O)C([H])([H])Br,trainingset_covalent_smiles.csv
[H]c1c([H])c(C(=O)C([H])(Br)Br)c([H])c([H])c1I,trainingset_covalent_smiles.csv
[H]c1c([H])c(C#N)c([H])c(C(=O)C([H])([H])Br)c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c(C#N)c([H])c(C(=O)C([H])(Br)Br)c1[H],trainingset_covalent_smiles.csv
[H]c1c(Br)c(N([H])[H])c(Br)c([H])c1C(=O)C([H])(Br)Br,trainingset_covalent_smiles.csv
[H]c1nc(C(=O)C([H])(Br)Br)c([H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1nc(N([H])[H])c2nc([H])n(C(=O)C([H])([H])Cl)c2n1,trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(c1[H])c(C1=C(C(=O)C([H])([H])Br)C(=O)N([H])C1=O)c([H])n2[H],trainingset_covalent_smiles.csv
[H]c1c([H])c(-n2c([H])nc3c([H])c(C(=O)C([H])([H])Br)c([H])c([H])c32)c([H])c([H])c1OC([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c2c(c1[H])c(C1=C(C(=O)C([H])([H])Br)C(=O)N([H])C1=O)c([H])n2C([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([N+](=O)[O-])c([H])c(Cl)c1N([H])c1c([H])c([H])c2c(c1[H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl)c(=O)n2[H],trainingset_covalent_smiles.csv
[H]c1c(OC2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([N+](=O)[O-])c([H])c(Cl)c1N([H])c1c([H])c([H])c2c(c1[H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl)c(=O)n2[H],trainingset_covalent_smiles.csv
[H]c1c([H])c(N([H])c2c([H])c(OC3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([N+](=O)[O-])c([H])c2Cl)c([H])c2c1N([H])C(=O)C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl)O2,trainingset_covalent_smiles.csv
[H]c1c([H])c2c(c([H])c1N([H])c1c([H])c(OC3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([N+](=O)[O-])c([H])c1Cl)OC([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Cl)C(=O)N2C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)N([H])[H])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)N(C(=O)C([H])([H])Cl)C([H])([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]C#CC([H])([H])C([H])([H])C([H])([H])N(c1nc(Cl)nc(Cl)n1)[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(C(=O)C([H])([H])Br)c(OC([H])([H])[H])c1[H],trainingset_covalent_smiles.csv
[H]c1c(N([H])C(=O)C([H])([H])Cl)c([H])c(C(F)(F)F)c([H])c1C(F)(F)F,trainingset_covalent_smiles.csv
[H]c1c(OC([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])Cl)c([H])c1OC([H])([H])[H],trainingset_covalent_smiles.csv
[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c1C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C2([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(C([H])([H])C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C2([H])[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc(N(C(=O)C([H])([H])Cl)C([H])([H])c2onc(C([H])([H])[H])c2[H])sc1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c(N([H])C(=O)C([H])([H])Cl)c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c1Cl,trainingset_covalent_smiles.csv
[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c([H])c21)c1c(C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])n1[H],trainingset_covalent_smiles.csv
[H]OC([H])([H])c1c([H])c(-c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nn1C1([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(Oc2c([H])c([H])c(-c3nn(C4([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C4([H])[H])c(C(=O)OC([H])([H])C([H])([H])[H])c3[H])c([H])c2[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]OC(=O)c1c([H])c(-c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nn1C1([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]OC([H])([H])c1c([H])c(-c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nn1C([H])([H])c1c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c1[H],trainingset_covalent_smiles.csv
[H]OC([H])([H])c1c([H])c(-c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nn1C([H])([H])c1c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(Oc2c([H])c([H])c(-c3nn(C([H])([H])c4c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c4[H])c(C(=O)OC([H])([H])C([H])([H])[H])c3[H])c([H])c2[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]c1c([H])c([H])c(Oc2c([H])c([H])c(-c3nn(C([H])([H])c4c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c([H])c4[H])c(C(=O)OC([H])([H])C([H])([H])[H])c3[H])c([H])c2[H])c([H])c1[H],trainingset_covalent_smiles.csv
[H]OC(=O)c1c([H])c(-c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nn1C([H])([H])c1c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c1[H],trainingset_covalent_smiles.csv
[H]OC(=O)c1c([H])c(-c2c([H])c([H])c(Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nn1C([H])([H])c1c([H])c([H])c(N([H])C(=O)C([H])([H])Cl)c([H])c1[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N(C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N(C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@]([H])(C(=O)C([H])([H])F)C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Br)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c(Br)c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])F)N([H])C(=O)[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)c2c([H])c([H])c(Br)c([H])c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],trainingset_covalent_smiles.csv
