InChI
InChI=1S/C15H19O4/c1-7-6-10-12(8(2)14(18)19-10)13(17)15(3)9(7)4-5-11(15)16/h4,7,9-10,12-13,17H,2,5-6H2,1,3H3/t7-,10-,12-,13+,15+/m1/s1
InChI=1S/C15H20O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h11-13H,1-2,4-8H2,3H3/t11-,12+,13-,15-/m1/s1
InChI=1S/C8H8Br2NO3/c9-4-1-8(14,3-6(11)12)2-5(10)7(4)13/h1-2,12,14H,3,11H2
InChI=1S/C20H24O6/c1-8(2)18-13(25-18)14-20(26-14)17(3)5-4-9-10(7-23-15(9)21)11(17)6-12-19(20,24-12)16(18)22/h8,11-14,16,22H,4-7H2,1-3H3/t11-,12-,13-,14-,16+,17-,18-,19+,20+/m0/s1
InChI=1S/C29H40O4/c1-17-18-7-8-21-27(4,19(18)15-20(30)23(17)31)12-14-29(6)22-16-26(3,24(32)33)10-9-25(22,2)11-13-28(21,29)5/h7-8,15,22,30-33H,9-14,16H2,1-6H3/t22-,25-,26-,27+,28-,29+/m1/s1
InChI=1S/C31H45O6/c1-20(16-22(3)14-15-27-12-9-13-29(34)37-27)10-8-11-21(2)17-24(5)30(35)26(7)31(36)25(6)18-23(4)19-28(32)33/h9,11,13-17,19-20,24-27,31,36H,8,10,12,18H2,1-7H3,(H,32,33)/b15-14+,21-11?,22-16-,23-19-/t20-,25+,26?,27-,31-/m0/s1
InChI=1S/C19H32O4/c1-6-8-9-13(3)19(22-5)14(4)16(20)12-17-15(7-2)10-11-18(21)23-17/h6,8,10-11,13-17,19-20H,7,9,12H2,1-5H3/b8-6+/t13-,14-,15+,16+,17+,19+/m0/s1
InChI=1S/C29H50NO5/c1-5-7-9-11-12-13-14-15-16-18-24(34-29(33)26(30-22-31)20-23(3)4)21-27-25(28(32)35-27)19-17-10-8-6-2/h12-13,15-16,22-27,30-31H,5-11,14,17-21H2,1-4H3/b13-12-,16-15-/t24-,25?,26?,27-/m0/s1
InChI=1S/C15H21BrO3/c1-7-9-4-5-15(3)6-10(16)12(17)8(2)11(15)13(9)19-14(7)18/h7-11,13H,4-6H2,1-3H3/t7?,8?,9-,10?,11+,13-,15-/m0/s1
InChI=1S/C28H27N2O5S/c1-28(2)23(27(33)35-22(18-12-6-3-7-13-18)19-14-8-4-9-15-19)30-25(32)21(26(30)36(28)34)29-24(31)20-16-10-5-11-17-20/h3-17,21-23,26,29,31H,1-2H3/t21?,23?,26-,36-/m1/s1
InChI=1S/C31H29ClFN5O3/c32-22-8-2-6-18-5-1-7-20(24(18)22)26-25(33)27-21(15-34-26)28(37-14-9-19-23(16-37)41-29(19)39)36-30(35-27)40-17-31-10-3-12-38(31)13-4-11-31/h1-2,5-8,15,19,23H,3-4,9-14,16-17H2/t19?,23-/m0/s1
InChI=1S/C29H32ClN5O3/c1-33-12-4-7-19(33)17-37-29-31-23-15-34(24-9-3-6-18-5-2-8-22(30)26(18)24)13-10-20(23)27(32-29)35-14-11-21-25(16-35)38-28(21)36/h2-3,5-6,8-9,19,21,25H,4,7,10-17H2,1H3/t19-,21?,25-/m0/s1
InChI=1S/C25H30BrN3O2/c1-3-25(4-2)23(30)29(24(25)31)22-7-5-6-20(16-22)18-28-14-12-27(13-15-28)17-19-8-10-21(26)11-9-19/h5-11,16H,3-4,12-15,17-18H2,1-2H3
InChI=1S/C19H27N3O2/c1-4-19(5-2)17(23)22(18(19)24)16-8-6-7-15(13-16)14-21-11-9-20(3)10-12-21/h6-8,13H,4-5,9-12,14H2,1-3H3
InChI=1S/C16H14N3O6S/c17-12(20)5-4-9-8-26(24,25)15-11(7-10-3-1-2-6-18-10)14(21)19(15)13(9)16(22)23/h1-7,15,20H,8,17H2,(H,22,23)/b5-4+,11-7+/t15-/m1/s1
InChI=1S/C18H28O5/c1-12(8-13(2)9-14(3)10-17(20)21)6-4-5-7-16-15(11-19)18(22)23-16/h9-10,12,15-16,19H,4-8,11H2,1-3H3,(H,20,21)/t12-,15?,16-/m1/s1
InChI=1S/C18H32N7O5/c1-18(2,3)22-16(29)23-7-9-24(10-8-23)17(30)25-12(14(27)28)11(13(25)26)5-4-6-21-15(19)20/h11-12,22,29H,4-10H2,1-3H3,(H,27,28)(H4,19,20,21)
InChI=1S/C19H31N3O4S/c1-14(2)17-18-15(22(19(17)24)27(3,25)26)9-13-21(18)16(23)8-7-12-20-10-5-4-6-11-20/h7-8,14-15,17-18H,4-6,9-13H2,1-3H3/b8-7+/t15-,17?,18-/m1/s1
InChI=1S/C15H12N3O3S2/c19-12-8(13-18(12)10(6-22-13)14(20)21)4-7-5-17-9-2-1-3-11(9)23-15(17)16-7/h4-6,13,20-21H,1-3H2/b8-4-/t13-/m1/s1
InChI=1S/C33H43N5O5S/c1-37-20-22-38(23-21-37)33(40)35-31(25-28-13-7-3-8-14-28)32(39)34-30(18-17-27-11-5-2-6-12-27)19-24-44(41,42)36-43-26-29-15-9-4-10-16-29/h2-16,19,24,30-31,34-36,39-40H,17-18,20-23,25-26H2,1H3/b24-19+/t30-,31-/m0/s1
InChI=1S/C17H17N2O4S/c20-15-11-16(24(22,23)14-9-5-2-6-10-14)19(15)17(21)18-12-13-7-3-1-4-8-13/h1-10,16,18,21H,11-12H2/t16-/m0/s1
InChI=1S/C14H18NO5S/c1-3-11-12(14(17)18)8-15(13(11)16)21(19,20)10-6-4-9(2)5-7-10/h4-7,11-12,17-18H,3,8H2,1-2H3
InChI=1S/C13H15N2O7S/c1-2-10-11(13(17)18)7-14(12(10)16)23(21,22)9-5-3-8(4-6-9)15(19)20/h3-6,10-11,17-18H,2,7H2,1H3
InChI=1S/C19H34N3O6S/c1-8-12-15-13(22(16(12)23)29(7,26)27)9-10-21(15)17(24)14(11(2)3)20-18(25)28-19(4,5)6/h11-15,20,25H,8-10H2,1-7H3/t12?,13-,14?,15+/m0/s1
InChI=1S/C33H49O7/c1-18(2)14-21(35)15-22-27-25(40-28(22)36)16-32(6)24-8-9-26-30(4,23(24)11-13-31(27,32)5)12-10-20(17-39-19(3)34)33(26,7)29(37)38/h8,18,20,22-23,25-27,37-38H,9-17H2,1-7H3/t20-,23-,25-,26-,27?,30+,31-,32+,33+/m0/s1
InChI=1S/C12H20N2O2/c13-11(14)7-2-1-4-9-8-5-3-6-10(8)16-12(9)15/h8-10H,1-7H2,(H3,13,14)/t8-,9?,10+/m1/s1
InChI=1S/C23H26N2O3/c1-27-17-6-4-5-14(12-17)15-9-10-18-16(11-15)13-20-22(18)19(23(26)28-20)7-2-3-8-21(24)25/h4-6,9-12,19-20,22H,2-3,7-8,13H2,1H3,(H3,24,25)/t19?,20-,22+/m0/s1
InChI=1S/C27H33N3O3/c1-3-30(4-2)26(31)19-9-7-8-17(14-19)18-12-13-21-20(15-18)16-23-25(21)22(27(32)33-23)10-5-6-11-24(28)29/h7-9,12-15,22-23,25H,3-6,10-11,16H2,1-2H3,(H3,28,29)/t22?,23-,25+/m0/s1
